,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 10:05:50,1,Long,117.29,117.30054917491243,117.29,2025-01-25 10:06:00,117.33,0.03999999999999204,Target Price Hit
1,2025-01-25 10:06:15,1,Short,117.3,117.28693398323225,117.3,2025-01-25 10:06:30,117.28,0.01999999999999602,Target Price Hit
2,2025-01-25 10:06:35,1,Short,117.28,117.27093270459189,117.28,2025-01-25 10:06:40,117.27,0.010000000000005116,Target Price Hit
3,2025-01-25 10:06:40,2,Short,109.77,109.76506447895287,109.77,2025-01-25 10:07:05,109.75,0.01999999999999602,Target Price Hit
4,2025-01-25 10:08:10,1,Short,117.25,117.2409331245769,117.25,2025-01-25 10:08:15,117.24,0.010000000000005116,Target Price Hit
5,2025-01-25 10:07:10,2,Short,109.75,109.741065423478,109.75,2025-01-25 10:08:45,109.74,0.010000000000005116,Target Price Hit
6,2025-01-25 10:07:15,2,Short,109.75,109.741065423478,109.75,2025-01-25 10:08:45,109.74,0.010000000000005116,Target Price Hit
7,2025-01-25 10:08:15,2,Short,109.75,109.74506433031634,109.75,2025-01-25 10:08:45,109.74,0.010000000000005116,Target Price Hit
8,2025-01-25 10:09:55,1,Long,117.23,117.23527309423987,117.23,2025-01-25 10:10:00,117.24,0.009999999999990905,Target Price Hit
9,2025-01-25 10:06:05,2,Long,109.79,109.81072116390143,109.24105,2025-01-25 10:10:00,109.75,-0.04000000000000625,End of Backtest Exit
10,2025-01-25 10:08:50,2,Short,109.74,109.73506433580552,110.28869999999998,2025-01-25 10:10:00,109.75,-0.010000000000005116,End of Backtest Exit
