,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:40:15,1,Short,5053.75,5053.2624672057555,5053.75,2025-01-25 08:40:20,5052.5,1.25,Target Price Hit
1,2025-01-25 08:40:25,1,Short,5052.5,5051.956362308944,5052.5,2025-01-25 08:41:05,5051.75,0.75,Target Price Hit
2,2025-01-25 08:40:50,1,Short,5052.5,5052.278124748743,5052.5,2025-01-25 08:41:05,5051.75,0.75,Target Price Hit
3,2025-01-25 08:40:55,2,Short,2306.8,2306.617196494433,2306.8,2025-01-25 08:41:05,2306.6,0.20000000000027285,Target Price Hit
4,2025-01-25 08:41:00,2,Long,2306.9,2306.94565901836,2306.9,2025-01-25 08:41:30,2307.0,0.09999999999990905,Target Price Hit
5,2025-01-25 08:41:55,2,Short,2306.8,2306.6571906893464,2306.8,2025-01-25 08:42:00,2306.4,0.40000000000009095,Target Price Hit
6,2025-01-25 08:41:40,1,Long,5052.75,5053.0378382747,5052.75,2025-01-25 08:42:05,5053.25,0.5,Target Price Hit
7,2025-01-25 08:42:10,1,Long,5053.25,5053.875908118017,5053.25,2025-01-25 08:42:30,5053.25,0.0,Stop Loss Hit
8,2025-01-25 08:42:15,2,Long,2306.7,2306.912603470827,2306.7,2025-01-25 08:42:30,2307.0,0.3000000000001819,Target Price Hit
9,2025-01-25 08:42:30,2,Long,2306.9,2306.900002691703,2306.9,2025-01-25 08:42:35,2307.1,0.1999999999998181,Target Price Hit
10,2025-01-25 08:42:45,2,Long,2307.2,2307.4026322804334,2307.2,2025-01-25 08:42:55,2307.5,0.3000000000001819,Target Price Hit
11,2025-01-25 08:43:35,1,Long,5053.75,5053.95023148701,5053.75,2025-01-25 08:43:55,5054.0,0.25,Target Price Hit
12,2025-01-25 08:43:50,2,Long,2307.7,2307.7556666805567,2307.7,2025-01-25 08:43:55,2307.8,0.1000000000003638,Target Price Hit
13,2025-01-25 08:44:30,2,Long,2307.8,2307.85566639935,2307.8,2025-01-25 08:44:35,2308.0,0.1999999999998181,Target Price Hit
14,2025-01-25 08:44:55,1,Long,5054.0,5054.400352482613,5054.0,2025-01-25 08:45:00,5054.5,0.5,Target Price Hit
15,2025-01-25 08:41:10,1,Short,5051.75,5051.284395592843,5077.008749999999,2025-01-25 08:45:00,5054.5,-2.75,End of Backtest Exit
16,2025-01-25 08:42:00,2,Short,2306.0,2305.657291719404,2317.5299999999997,2025-01-25 08:45:00,2308.2,-2.199999999999818,End of Backtest Exit
17,2025-01-25 08:43:25,1,Short,5053.5,5053.378106519898,5078.767499999999,2025-01-25 08:45:00,5054.5,-1.0,End of Backtest Exit
18,2025-01-25 08:43:45,1,Short,5053.5,5053.378105570847,5078.767499999999,2025-01-25 08:45:00,5054.5,-1.0,End of Backtest Exit
