,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:30:20,2,Short,107.5938,107.57856680325426,107.5938,2025-01-25 08:30:35,107.5781,0.015699999999995384,Target Price Hit
1,2025-01-25 08:30:25,1,Short,117.09,117.07630495169741,117.09,2025-01-25 08:30:45,117.09,0.0,Stop Loss Hit
2,2025-01-25 08:30:45,2,Short,107.5781,107.57090215217403,107.5781,2025-01-25 08:30:50,107.5625,0.015600000000006276,Target Price Hit
3,2025-01-25 08:30:55,2,Short,107.5625,107.55534417900569,107.5625,2025-01-25 08:31:00,107.5469,0.015600000000006276,Target Price Hit
4,2025-01-25 08:30:50,1,Long,117.09,117.09683535392823,117.09,2025-01-25 08:31:40,117.11,0.01999999999999602,Target Price Hit
5,2025-01-25 08:31:30,1,Long,117.08,117.0877922220837,117.08,2025-01-25 08:31:40,117.11,0.030000000000001137,Target Price Hit
6,2025-01-25 08:31:45,1,Long,117.11,117.13342397394405,117.11,2025-01-25 08:32:00,117.14,0.030000000000001137,Target Price Hit
7,2025-01-25 08:32:05,1,Long,117.14,117.16342030268179,117.14,2025-01-25 08:33:25,117.17,0.030000000000001137,Target Price Hit
8,2025-01-25 08:33:50,1,Short,117.13,117.12029286515026,117.13,2025-01-25 08:33:55,117.12,0.009999999999990905,Target Price Hit
9,2025-01-25 08:31:00,2,Short,107.5469,107.52447205767572,108.08463449999998,2025-01-25 08:35:00,107.6406,-0.09370000000001255,End of Backtest Exit
10,2025-01-25 08:31:05,2,Short,107.5469,107.53974240731625,108.08463449999998,2025-01-25 08:35:00,107.6406,-0.09370000000001255,End of Backtest Exit
11,2025-01-25 08:33:30,1,Long,117.17,117.17783622318716,116.58415000000001,2025-01-25 08:35:00,117.15,-0.01999999999999602,End of Backtest Exit
12,2025-01-25 08:33:55,2,Short,107.625,107.61064510693186,108.163125,2025-01-25 08:35:00,107.6406,-0.015600000000006276,End of Backtest Exit
13,2025-01-25 08:34:00,2,Short,107.625,107.61784205349329,108.163125,2025-01-25 08:35:00,107.6406,-0.015600000000006276,End of Backtest Exit
14,2025-01-25 08:34:45,2,Long,107.6406,107.64951147078297,107.10239700000001,2025-01-25 08:35:00,107.6406,0.0,End of Backtest Exit
