,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 10:20:50,1,Short,117.31,117.30093267459795,117.31,2025-01-25 10:22:40,117.3,0.010000000000005116,Target Price Hit
1,2025-01-25 10:20:55,1,Short,117.31,117.30093267459795,117.31,2025-01-25 10:22:40,117.3,0.010000000000005116,Target Price Hit
2,2025-01-25 10:22:50,1,Short,117.3,117.29093276581375,117.3,2025-01-25 10:23:00,117.29,0.009999999999990905,Target Price Hit
3,2025-01-25 10:22:45,1,Short,117.3,117.28693378857008,117.3,2025-01-25 10:23:15,117.28,0.01999999999999602,Target Price Hit
4,2025-01-25 10:23:05,2,Short,109.75,109.74506472930787,109.75,2025-01-25 10:23:55,109.74,0.010000000000005116,Target Price Hit
5,2025-01-25 10:23:10,2,Short,109.75,109.74506472930787,109.75,2025-01-25 10:23:55,109.74,0.010000000000005116,Target Price Hit
6,2025-01-25 10:24:00,2,Short,109.74,109.7350645752603,109.74,2025-01-25 10:24:10,109.73,0.009999999999990905,Target Price Hit
7,2025-01-25 10:24:05,1,Short,117.24,117.2309331184755,117.24,2025-01-25 10:24:45,117.23,0.009999999999990905,Target Price Hit
8,2025-01-25 10:24:20,2,Short,109.73,109.72506450095845,109.73,2025-01-25 10:24:50,109.72,0.010000000000005116,Target Price Hit
9,2025-01-25 10:22:25,1,Long,117.33,117.33427595987253,116.74334999999999,2025-01-25 10:25:00,117.24,-0.09000000000000341,End of Backtest Exit
10,2025-01-25 10:24:55,2,Short,109.72,109.7150645064622,110.26859999999999,2025-01-25 10:25:00,109.72,0.0,End of Backtest Exit
