,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 09:50:15,2,Short,107.5781,107.56282980871543,107.5781,2025-01-25 09:50:20,107.5625,0.015600000000006276,Target Price Hit
1,2025-01-25 09:50:20,2,Short,107.5625,107.54722997349093,107.5625,2025-01-25 09:50:25,107.5469,0.015600000000006276,Target Price Hit
2,2025-01-25 09:50:50,1,Long,117.17,117.1777984291457,117.17,2025-01-25 09:50:55,117.18,0.010000000000005116,Target Price Hit
3,2025-01-25 09:53:00,1,Short,117.16,117.15030256894957,117.16,2025-01-25 09:53:35,117.15,0.009999999999990905,Target Price Hit
4,2025-01-25 09:50:25,1,Short,117.16,117.1383082190698,117.16,2025-01-25 09:53:45,117.16,0.0,Stop Loss Hit
5,2025-01-25 09:50:30,1,Short,117.16,117.142306266329,117.16,2025-01-25 09:53:45,117.16,0.0,Stop Loss Hit
6,2025-01-25 09:51:40,2,Long,107.5781,107.58544594833931,107.0402095,2025-01-25 09:55:00,107.5469,-0.03120000000001255,End of Backtest Exit
7,2025-01-25 09:52:00,1,Long,117.19,117.19000107119821,116.60405,2025-01-25 09:55:00,117.17,-0.01999999999999602,End of Backtest Exit
8,2025-01-25 09:52:55,2,Short,107.5469,107.53974492218794,108.08463449999998,2025-01-25 09:55:00,107.5469,0.0,End of Backtest Exit
9,2025-01-25 09:53:25,2,Short,107.5469,107.53974303438406,108.08463449999998,2025-01-25 09:55:00,107.5469,0.0,End of Backtest Exit
10,2025-01-25 09:53:30,1,Long,117.17,117.17000107133046,116.58415000000001,2025-01-25 09:55:00,117.17,0.0,End of Backtest Exit
11,2025-01-25 09:54:40,2,Long,107.5625,107.57140613715856,107.0246875,2025-01-25 09:55:00,107.5469,-0.015600000000006276,End of Backtest Exit
