,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 09:10:25,2,Short,110.44,110.4350686149311,110.44,2025-01-25 09:10:40,110.43,0.009999999999990905,Target Price Hit
1,2025-01-25 09:10:30,1,Short,118.49,118.47692956940836,118.49,2025-01-25 09:12:00,118.47,0.01999999999999602,Target Price Hit
2,2025-01-25 09:10:45,2,Short,110.43,110.42506838480557,110.43,2025-01-25 09:12:05,110.42,0.010000000000005116,Target Price Hit
3,2025-01-25 09:10:50,2,Short,110.43,110.42506838480557,110.43,2025-01-25 09:12:05,110.42,0.010000000000005116,Target Price Hit
4,2025-01-25 09:12:10,2,Short,110.42,110.41013706464676,110.42,2025-01-25 09:12:15,110.41,0.010000000000005116,Target Price Hit
5,2025-01-25 09:12:15,2,Short,110.41,110.40013707622347,110.96204999999999,2025-01-25 09:15:00,110.42,-0.010000000000005116,End of Backtest Exit
6,2025-01-25 09:12:20,2,Short,110.41,110.4050683176812,110.96204999999999,2025-01-25 09:15:00,110.42,-0.010000000000005116,End of Backtest Exit
7,2025-01-25 09:14:40,1,Long,118.46,118.46529172467379,117.8677,2025-01-25 09:15:00,118.46,0.0,End of Backtest Exit
8,2025-01-25 09:14:55,2,Short,110.41,110.4050683176812,110.96204999999999,2025-01-25 09:15:00,110.42,-0.010000000000005116,End of Backtest Exit
9,2025-01-25 09:15:00,2,Long,110.42,110.42372892130177,109.8679,2025-01-25 09:15:00,110.42,0.0,End of Backtest Exit
