,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 14:35:20,1,Short,117.44,117.42693338674013,117.44,2025-01-25 14:35:35,117.39,0.04999999999999716,Target Price Hit
1,2025-01-25 14:35:25,2,Short,109.85,109.84506507248629,109.85,2025-01-25 14:35:35,109.82,0.030000000000001137,Target Price Hit
2,2025-01-25 14:35:30,2,Short,109.84,109.83506507802937,109.84,2025-01-25 14:35:35,109.82,0.020000000000010232,Target Price Hit
3,2025-01-25 14:35:40,1,Short,117.39,117.37186875562111,117.39,2025-01-25 14:35:45,117.35,0.04000000000000625,Target Price Hit
4,2025-01-25 14:36:00,2,Long,109.8,109.80848539146646,109.8,2025-01-25 14:36:05,109.81,0.010000000000005116,Target Price Hit
5,2025-01-25 14:36:05,1,Long,117.38,117.38527661311758,117.38,2025-01-25 14:36:10,117.4,0.020000000000010232,Target Price Hit
6,2025-01-25 14:36:15,1,Long,117.4,117.41055368535666,117.4,2025-01-25 14:36:45,117.44,0.03999999999999204,Target Price Hit
7,2025-01-25 14:36:45,2,Long,109.83,109.8384845665604,109.83,2025-01-25 14:36:50,109.84,0.010000000000005116,Target Price Hit
8,2025-01-25 14:37:00,1,Short,117.4,117.38186687040817,117.4,2025-01-25 14:37:20,117.38,0.020000000000010232,Target Price Hit
9,2025-01-25 14:37:05,2,Short,109.83,109.82506492425463,109.83,2025-01-25 14:37:20,109.82,0.010000000000005116,Target Price Hit
10,2025-01-25 14:36:50,2,Long,109.85,109.86797072022502,109.85,2025-01-25 14:38:35,109.87,0.020000000000010232,Target Price Hit
11,2025-01-25 14:38:05,2,Long,109.85,109.86797185870513,109.85,2025-01-25 14:38:35,109.87,0.020000000000010232,Target Price Hit
12,2025-01-25 14:38:10,2,Long,109.86,109.88271541138774,109.86,2025-01-25 14:39:10,109.9,0.04000000000000625,Target Price Hit
13,2025-01-25 14:38:40,2,Long,109.87,109.88596907449289,109.87,2025-01-25 14:39:10,109.9,0.030000000000001137,Target Price Hit
14,2025-01-25 14:38:45,2,Long,109.88,109.90071280712648,109.88,2025-01-25 14:39:20,109.92,0.04000000000000625,Target Price Hit
15,2025-01-25 14:39:15,2,Long,109.9,109.91322546760942,109.9,2025-01-25 14:39:20,109.92,0.01999999999999602,Target Price Hit
16,2025-01-25 14:39:25,1,Long,117.53,117.54055566930292,117.53,2025-01-25 14:39:30,117.58,0.04999999999999716,Target Price Hit
17,2025-01-25 14:39:30,1,Long,117.54,117.5548336897921,117.54,2025-01-25 14:39:35,117.58,0.03999999999999204,Target Price Hit
18,2025-01-25 14:39:35,2,Long,109.94,109.96070741445934,109.94,2025-01-25 14:39:55,109.93,-0.009999999999990905,Stop Loss Hit
19,2025-01-25 14:35:50,1,Short,117.35,117.33080481135978,117.93674999999998,2025-01-25 14:40:00,117.57,-0.21999999999999886,End of Backtest Exit
20,2025-01-25 14:35:55,2,Short,109.79,109.7662696634674,110.33895,2025-01-25 14:40:00,109.93,-0.14000000000000057,End of Backtest Exit
21,2025-01-25 14:37:25,2,Short,109.82,109.8150648501009,110.36909999999997,2025-01-25 14:40:00,109.93,-0.11000000000001364,End of Backtest Exit
22,2025-01-25 14:39:40,2,Long,109.95,109.96696709269868,109.40025,2025-01-25 14:40:00,109.93,-0.01999999999999602,End of Backtest Exit
