,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 14:50:40,2,Short,110.05,110.04506559744814,110.05,2025-01-25 14:51:15,110.04,0.009999999999990905,Target Price Hit
1,2025-01-25 14:50:45,2,Short,110.05,110.04506551804226,110.05,2025-01-25 14:51:15,110.04,0.009999999999990905,Target Price Hit
2,2025-01-25 14:51:20,1,Short,117.68,117.67093202726652,117.68,2025-01-25 14:51:25,117.67,0.010000000000005116,Target Price Hit
3,2025-01-25 14:51:35,2,Long,110.04,110.04374103932595,110.04,2025-01-25 14:51:45,110.05,0.009999999999990905,Target Price Hit
4,2025-01-25 14:51:50,2,Long,110.05,110.05847980712927,110.05,2025-01-25 14:51:55,110.06,0.010000000000005116,Target Price Hit
5,2025-01-25 14:50:30,1,Long,117.73,117.73527923079013,117.73,2025-01-25 14:52:30,117.74,0.009999999999990905,Target Price Hit
6,2025-01-25 14:52:00,1,Long,117.73,117.73527923079013,117.73,2025-01-25 14:52:30,117.74,0.009999999999990905,Target Price Hit
7,2025-01-25 14:52:10,2,Short,110.05,110.04506559744814,110.05,2025-01-25 14:52:45,110.04,0.009999999999990905,Target Price Hit
8,2025-01-25 14:53:10,2,Short,110.05,110.04506567684054,110.05,2025-01-25 14:53:20,110.04,0.009999999999990905,Target Price Hit
9,2025-01-25 14:53:15,1,Short,117.72,117.71093142082282,117.72,2025-01-25 14:53:20,117.71,0.010000000000005116,Target Price Hit
10,2025-01-25 14:53:00,1,Long,117.74,117.750560136227,117.74,2025-01-25 14:55:00,117.76,0.020000000000010232,Target Price Hit
11,2025-01-25 14:54:50,2,Long,110.05,110.06221918865874,110.05,2025-01-25 14:55:00,110.07,0.01999999999999602,Target Price Hit
12,2025-01-25 14:51:25,1,Short,117.68,117.67093202726652,118.2684,2025-01-25 14:55:00,117.76,-0.0799999999999983,End of Backtest Exit
13,2025-01-25 14:51:30,2,Short,110.03,110.02506537030227,110.58014999999999,2025-01-25 14:55:00,110.07,-0.03999999999999204,End of Backtest Exit
14,2025-01-25 14:52:50,2,Short,110.04,110.0350656824213,110.5902,2025-01-25 14:55:00,110.07,-0.029999999999986926,End of Backtest Exit
15,2025-01-25 14:52:55,2,Short,110.04,110.0350656824213,110.5902,2025-01-25 14:55:00,110.07,-0.029999999999986926,End of Backtest Exit
16,2025-01-25 14:53:25,2,Short,110.04,110.03506560302264,110.5902,2025-01-25 14:55:00,110.07,-0.029999999999986926,End of Backtest Exit
17,2025-01-25 14:54:55,2,Long,110.06,110.07322038985716,110.06,2025-01-25 14:55:00,110.07,0.009999999999990905,End of Backtest Exit
