,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 15:00:40,2,Long,110.02,110.02848253585535,110.02,2025-01-25 15:00:55,110.03,0.010000000000005116,Target Price Hit
1,2025-01-25 15:01:20,2,Short,110.01,110.0050652224618,110.01,2025-01-25 15:01:30,110.0,0.010000000000005116,Target Price Hit
2,2025-01-25 15:01:25,1,Short,117.62,117.61093194174072,117.62,2025-01-25 15:01:30,117.61,0.010000000000005116,Target Price Hit
3,2025-01-25 15:02:40,1,Long,117.64,117.64427790319415,117.64,2025-01-25 15:03:00,117.65,0.010000000000005116,Target Price Hit
4,2025-01-25 15:01:50,2,Long,110.01,110.0184831280658,110.01,2025-01-25 15:03:05,110.02,0.009999999999990905,Target Price Hit
5,2025-01-25 15:03:25,1,Short,117.62,117.60693320446882,117.62,2025-01-25 15:03:45,117.62,0.0,Stop Loss Hit
6,2025-01-25 15:00:25,2,Short,110.0,109.99506530749994,110.0,2025-01-25 15:04:00,109.99,0.010000000000005116,Target Price Hit
7,2025-01-25 15:01:35,2,Short,110.0,109.99506514850383,110.0,2025-01-25 15:04:00,109.99,0.010000000000005116,Target Price Hit
8,2025-01-25 15:01:40,2,Short,110.0,109.99506514850383,110.0,2025-01-25 15:04:00,109.99,0.010000000000005116,Target Price Hit
9,2025-01-25 15:03:20,2,Short,110.0,109.99013113749267,110.0,2025-01-25 15:04:00,109.99,0.010000000000005116,Target Price Hit
10,2025-01-25 15:04:05,2,Short,109.99,109.98506515404533,109.99,2025-01-25 15:04:15,109.98,0.009999999999990905,Target Price Hit
11,2025-01-25 15:04:10,2,Short,109.99,109.98506515404533,109.99,2025-01-25 15:04:15,109.98,0.009999999999990905,Target Price Hit
12,2025-01-25 15:02:00,1,Short,117.6,117.58693406671591,117.6,2025-01-25 15:04:20,117.6,0.0,Stop Loss Hit
13,2025-01-25 15:04:35,2,Long,109.99,109.99848240385079,109.99,2025-01-25 15:04:40,110.0,0.010000000000005116,Target Price Hit
14,2025-01-25 15:04:45,1,Long,117.63,117.63527792845987,117.63,2025-01-25 15:04:50,117.64,0.010000000000005116,Target Price Hit
15,2025-01-25 15:04:20,2,Short,109.98,109.9750651595878,110.5299,2025-01-25 15:05:00,109.99,-0.009999999999990905,End of Backtest Exit
