,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:50:20,2,Short,107.5625,107.54722997349093,107.5625,2025-01-25 08:50:35,107.5469,0.015600000000006276,Target Price Hit
1,2025-01-25 08:50:15,1,Short,117.21,117.19629206956961,117.21,2025-01-25 08:50:40,117.19,0.01999999999999602,Target Price Hit
2,2025-01-25 08:51:40,1,Short,117.2,117.19030149568141,117.2,2025-01-25 08:51:50,117.19,0.010000000000005116,Target Price Hit
3,2025-01-25 08:51:10,1,Long,117.22,117.22780051443435,117.22,2025-01-25 08:52:25,117.24,0.01999999999999602,Target Price Hit
4,2025-01-25 08:52:15,1,Long,117.22,117.22784509194649,117.22,2025-01-25 08:52:25,117.24,0.01999999999999602,Target Price Hit
5,2025-01-25 08:52:25,1,Long,117.22,117.22000108382116,117.22,2025-01-25 08:52:30,117.24,0.01999999999999602,Target Price Hit
6,2025-01-25 08:52:35,2,Long,107.6094,107.61830432446078,107.6094,2025-01-25 08:53:00,107.625,0.015600000000006276,Target Price Hit
7,2025-01-25 08:53:00,2,Long,107.6094,107.61830369799159,107.6094,2025-01-25 08:53:05,107.625,0.015600000000006276,Target Price Hit
8,2025-01-25 08:50:45,2,Short,107.5469,107.53258850472143,108.08463449999998,2025-01-25 08:55:00,107.6406,-0.09370000000001255,End of Backtest Exit
9,2025-01-25 08:51:55,2,Short,107.5625,107.55534313609685,108.10031249999999,2025-01-25 08:55:00,107.6406,-0.07810000000000628,End of Backtest Exit
10,2025-01-25 08:53:50,2,Short,107.625,107.61784307217495,108.163125,2025-01-25 08:55:00,107.6406,-0.015600000000006276,End of Backtest Exit
11,2025-01-25 08:53:55,2,Short,107.625,107.61784307217495,108.163125,2025-01-25 08:55:00,107.6406,-0.015600000000006276,End of Backtest Exit
