,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:41:05,2,Long,109.72,109.73597559925732,109.72,2025-01-25 08:41:15,109.74,0.01999999999999602,Target Price Hit
1,2025-01-25 08:41:15,2,Long,109.73,109.73848604177935,109.73,2025-01-25 08:41:20,109.74,0.009999999999990905,Target Price Hit
2,2025-01-25 08:41:40,2,Short,109.73,109.72506482012072,109.73,2025-01-25 08:42:00,109.72,0.010000000000005116,Target Price Hit
3,2025-01-25 08:42:05,1,Short,117.27,117.26093250378975,117.27,2025-01-25 08:42:30,117.26,0.009999999999990905,Target Price Hit
4,2025-01-25 08:42:40,2,Short,109.72,109.71506474587332,109.72,2025-01-25 08:43:50,109.71,0.010000000000005116,Target Price Hit
5,2025-01-25 08:43:45,2,Short,109.72,109.71506466608322,109.72,2025-01-25 08:43:50,109.71,0.010000000000005116,Target Price Hit
6,2025-01-25 08:43:50,1,Short,117.24,117.23093258267784,117.24,2025-01-25 08:43:55,117.23,0.009999999999990905,Target Price Hit
7,2025-01-25 08:42:45,2,Long,109.73,109.73374322605495,109.73,2025-01-25 08:44:50,109.74,0.009999999999990905,Target Price Hit
8,2025-01-25 08:43:15,2,Long,109.73,109.73748668021274,109.73,2025-01-25 08:44:50,109.74,0.009999999999990905,Target Price Hit
9,2025-01-25 08:44:30,2,Long,109.72,109.73223038797641,109.72,2025-01-25 08:44:50,109.74,0.01999999999999602,Target Price Hit
10,2025-01-25 08:41:20,1,Long,117.29,117.30055181655038,116.70355,2025-01-25 08:45:00,117.28,-0.010000000000005116,End of Backtest Exit
11,2025-01-25 08:43:55,2,Short,109.71,109.70506467160058,110.25854999999999,2025-01-25 08:45:00,109.74,-0.030000000000001137,End of Backtest Exit
12,2025-01-25 08:44:00,2,Short,109.71,109.70506459179055,110.25854999999999,2025-01-25 08:45:00,109.74,-0.030000000000001137,End of Backtest Exit
13,2025-01-25 08:44:35,2,Long,109.73,109.74323159380836,109.73,2025-01-25 08:45:00,109.74,0.009999999999990905,End of Backtest Exit
14,2025-01-25 08:44:55,2,Long,109.74,109.74848640476797,109.1913,2025-01-25 08:45:00,109.74,0.0,End of Backtest Exit
