,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:31:00,1,Short,118.02,117.84433704943038,118.02,2025-01-25 08:31:10,118.02,0.0,Stop Loss Hit
1,2025-01-25 08:31:45,2,Short,110.07,110.05520590734713,110.07,2025-01-25 08:32:00,110.05,0.01999999999999602,Target Price Hit
2,2025-01-25 08:31:40,1,Short,117.99,117.96279450204793,117.99,2025-01-25 08:32:25,117.99,0.0,Stop Loss Hit
3,2025-01-25 08:31:05,1,Short,118.01,117.83356760926155,118.01,2025-01-25 08:32:45,118.01,0.0,Stop Loss Hit
4,2025-01-25 08:32:40,2,Short,110.08,110.0750674029187,110.08,2025-01-25 08:32:55,110.07,0.010000000000005116,Target Price Hit
5,2025-01-25 08:32:45,2,Short,110.08,110.0750674029187,110.08,2025-01-25 08:32:55,110.07,0.010000000000005116,Target Price Hit
6,2025-01-25 08:33:00,1,Short,117.99,117.9809294989859,117.99,2025-01-25 08:33:15,117.98,0.009999999999990905,Target Price Hit
7,2025-01-25 08:33:05,2,Short,110.07,110.06506748770465,110.07,2025-01-25 08:33:15,110.06,0.009999999999990905,Target Price Hit
8,2025-01-25 08:32:00,1,Short,117.97,117.96093060031549,117.97,2025-01-25 08:33:25,117.96,0.010000000000005116,Target Price Hit
9,2025-01-25 08:33:20,2,Short,110.06,110.05506757249063,110.06,2025-01-25 08:33:25,110.05,0.010000000000005116,Target Price Hit
10,2025-01-25 08:32:05,1,Short,117.97,117.9558594084499,117.97,2025-01-25 08:33:30,117.97,0.0,Stop Loss Hit
11,2025-01-25 08:33:35,1,Long,117.97,117.97000047436829,117.97,2025-01-25 08:33:50,117.98,0.010000000000005116,Target Price Hit
12,2025-01-25 08:33:25,1,Short,117.97,117.96092924455567,117.97,2025-01-25 08:34:10,117.96,0.010000000000005116,Target Price Hit
13,2025-01-25 08:33:30,1,Short,117.96,117.95092923812065,117.96,2025-01-25 08:34:15,117.95,0.009999999999990905,Target Price Hit
14,2025-01-25 08:34:25,2,Long,110.06,110.06846526527326,110.06,2025-01-25 08:34:30,110.07,0.009999999999990905,Target Price Hit
15,2025-01-25 08:34:35,1,Long,117.99,117.99528829119296,117.99,2025-01-25 08:34:55,118.02,0.030000000000001137,Target Price Hit
16,2025-01-25 08:34:55,1,Long,117.98,117.98428792776205,117.98,2025-01-25 08:35:00,118.02,0.03999999999999204,Target Price Hit
17,2025-01-25 08:31:30,2,Long,110.1,110.10846260036624,109.5495,2025-01-25 08:35:00,110.08,-0.01999999999999602,End of Backtest Exit
18,2025-01-25 08:32:30,2,Long,110.09,110.09846571769731,109.53955,2025-01-25 08:35:00,110.08,-0.010000000000005116,End of Backtest Exit
19,2025-01-25 08:34:15,1,Short,117.96,117.94585891245318,118.54979999999998,2025-01-25 08:35:00,118.02,-0.060000000000002274,End of Backtest Exit
20,2025-01-25 08:34:20,1,Short,117.95,117.94092932906642,118.53974999999998,2025-01-25 08:35:00,118.02,-0.06999999999999318,End of Backtest Exit
21,2025-01-25 08:34:45,2,Short,110.06,110.05506773063098,110.6103,2025-01-25 08:35:00,110.08,-0.01999999999999602,End of Backtest Exit
22,2025-01-25 08:35:00,2,Long,110.08,110.10066137889974,109.5296,2025-01-25 08:35:00,110.08,0.0,End of Backtest Exit
