timestamp,close
2025-01-25 10:00:00,2317.6
2025-01-25 10:00:05,2317.2
2025-01-25 10:00:10,2317.0
2025-01-25 10:00:15,2317.2
2025-01-25 10:00:20,2317.2
2025-01-25 10:00:25,2317.5
2025-01-25 10:00:30,2317.0
2025-01-25 10:00:35,2317.0
2025-01-25 10:00:40,2317.4
2025-01-25 10:00:45,2317.4
2025-01-25 10:00:50,2317.5
2025-01-25 10:00:55,2317.5
2025-01-25 10:01:00,2317.6
2025-01-25 10:01:05,2318.1
2025-01-25 10:01:10,2318.6
2025-01-25 10:01:15,2317.8
2025-01-25 10:01:20,2317.6
2025-01-25 10:01:25,2317.4
2025-01-25 10:01:30,2317.8
2025-01-25 10:01:35,2318.0
2025-01-25 10:01:40,2317.0
2025-01-25 10:01:45,2317.0
2025-01-25 10:01:50,2317.1
2025-01-25 10:01:55,2317.3
2025-01-25 10:02:00,2317.4
2025-01-25 10:02:05,2318.2
2025-01-25 10:02:10,2318.4
2025-01-25 10:02:15,2318.5
2025-01-25 10:02:20,2318.7
2025-01-25 10:02:25,2318.6
2025-01-25 10:02:30,2318.9
2025-01-25 10:02:35,2318.9
2025-01-25 10:02:40,2319.0
2025-01-25 10:02:45,2319.1
2025-01-25 10:02:50,2319.3
2025-01-25 10:02:55,2319.4
2025-01-25 10:03:00,2319.4
2025-01-25 10:03:05,2320.2
2025-01-25 10:03:10,2320.4
2025-01-25 10:03:15,2320.1
2025-01-25 10:03:20,2319.6
2025-01-25 10:03:25,2319.4
2025-01-25 10:03:30,2319.4
2025-01-25 10:03:35,2319.3
2025-01-25 10:03:40,2319.4
2025-01-25 10:03:45,2319.2
2025-01-25 10:03:50,2319.4
2025-01-25 10:03:55,2319.4
2025-01-25 10:04:00,2319.0
2025-01-25 10:04:05,2319.0
2025-01-25 10:04:10,2318.9
2025-01-25 10:04:15,2318.9
2025-01-25 10:04:20,2318.9
2025-01-25 10:04:25,2318.7
2025-01-25 10:04:30,2319.0
2025-01-25 10:04:35,2319.3
2025-01-25 10:04:40,2319.3
2025-01-25 10:04:45,2319.3
2025-01-25 10:04:50,2319.4
2025-01-25 10:04:55,2319.4
2025-01-25 10:05:00,2319.6
2025-01-25 10:05:05,2319.6
2025-01-25 10:05:10,2319.7
2025-01-25 10:05:15,2319.7
2025-01-25 10:05:20,2319.4
2025-01-25 10:05:25,2319.4
2025-01-25 10:05:30,2319.4
2025-01-25 10:05:35,2319.7
2025-01-25 10:05:40,2319.7
2025-01-25 10:05:45,2318.7
2025-01-25 10:05:50,2318.5
2025-01-25 10:05:55,2318.5
2025-01-25 10:06:00,2318.7
2025-01-25 10:06:05,2318.8
2025-01-25 10:06:10,2319.0
2025-01-25 10:06:15,2318.9
2025-01-25 10:06:20,2318.7
2025-01-25 10:06:25,2318.5
2025-01-25 10:06:30,2318.5
2025-01-25 10:06:35,2318.6
2025-01-25 10:06:40,2318.4
2025-01-25 10:06:45,2318.5
2025-01-25 10:06:50,2318.2
2025-01-25 10:06:55,2318.7
2025-01-25 10:07:00,2318.7
2025-01-25 10:07:05,2318.5
2025-01-25 10:07:10,2318.9
2025-01-25 10:07:15,2318.9
2025-01-25 10:07:20,2318.9
2025-01-25 10:07:25,2319.1
2025-01-25 10:07:30,2319.2
2025-01-25 10:07:35,2319.1
2025-01-25 10:07:40,2319.0
2025-01-25 10:07:45,2318.9
2025-01-25 10:07:50,2318.9
2025-01-25 10:07:55,2318.9
2025-01-25 10:08:00,2318.7
2025-01-25 10:08:05,2318.6
2025-01-25 10:08:10,2318.3
2025-01-25 10:08:15,2318.6
2025-01-25 10:08:20,2318.8
2025-01-25 10:08:25,2318.5
2025-01-25 10:08:30,2318.5
2025-01-25 10:08:35,2318.4
2025-01-25 10:08:40,2318.2
2025-01-25 10:08:45,2318.2
2025-01-25 10:08:50,2317.9
2025-01-25 10:08:55,2318.0
2025-01-25 10:09:00,2318.8
2025-01-25 10:09:05,2318.8
2025-01-25 10:09:10,2318.7
2025-01-25 10:09:15,2318.9
2025-01-25 10:09:20,2318.8
2025-01-25 10:09:25,2318.8
2025-01-25 10:09:30,2319.1
2025-01-25 10:09:35,2319.3
2025-01-25 10:09:40,2319.1
2025-01-25 10:09:45,2319.0
2025-01-25 10:09:50,2319.1
2025-01-25 10:09:55,2319.3
2025-01-25 10:10:00,2319.1
2025-01-25 10:10:05,2319.1
2025-01-25 10:10:10,2318.9
2025-01-25 10:10:15,2319.0
2025-01-25 10:10:20,2319.1
2025-01-25 10:10:25,2319.2
2025-01-25 10:10:30,2319.4
2025-01-25 10:10:35,2318.8
2025-01-25 10:10:40,2318.8
2025-01-25 10:10:45,2318.4
2025-01-25 10:10:50,2318.4
2025-01-25 10:10:55,2318.4
2025-01-25 10:11:00,2318.7
2025-01-25 10:11:05,2318.6
2025-01-25 10:11:10,2318.8
2025-01-25 10:11:15,2319.4
2025-01-25 10:11:20,2319.7
2025-01-25 10:11:25,2319.7
2025-01-25 10:11:30,2319.9
2025-01-25 10:11:35,2320.1
2025-01-25 10:11:40,2320.2
2025-01-25 10:11:45,2320.2
2025-01-25 10:11:50,2320.2
2025-01-25 10:11:55,2320.2
2025-01-25 10:12:00,2320.4
2025-01-25 10:12:05,2320.6
2025-01-25 10:12:10,2320.3
2025-01-25 10:12:15,2320.3
2025-01-25 10:12:20,2320.1
2025-01-25 10:12:25,2320.0
2025-01-25 10:12:30,2320.2
2025-01-25 10:12:35,2319.9
2025-01-25 10:12:40,2320.0
2025-01-25 10:12:45,2319.6
2025-01-25 10:12:50,2319.6
2025-01-25 10:12:55,2319.5
2025-01-25 10:13:00,2319.6
2025-01-25 10:13:05,2319.7
2025-01-25 10:13:10,2319.8
2025-01-25 10:13:15,2319.8
2025-01-25 10:13:20,2319.8
2025-01-25 10:13:25,2319.8
2025-01-25 10:13:30,2319.8
2025-01-25 10:13:35,2319.8
2025-01-25 10:13:40,2319.8
2025-01-25 10:13:45,2319.8
2025-01-25 10:13:50,2319.8
2025-01-25 10:13:55,2319.8
2025-01-25 10:14:00,2319.8
2025-01-25 10:14:05,2319.8
2025-01-25 10:14:10,2319.8
2025-01-25 10:14:15,2319.8
2025-01-25 10:14:20,2319.8
2025-01-25 10:14:25,2319.8
2025-01-25 10:14:30,2319.8
2025-01-25 10:14:35,2319.8
2025-01-25 10:14:40,2319.8
2025-01-25 10:14:45,2319.8
2025-01-25 10:14:50,2319.8
2025-01-25 10:14:55,2319.8
2025-01-25 10:15:00,2319.8
2025-01-25 10:15:05,2319.8
2025-01-25 10:15:10,2319.8
2025-01-25 10:15:15,2319.8
2025-01-25 10:15:20,2319.8
2025-01-25 10:15:25,2319.8
2025-01-25 10:15:30,2319.8
2025-01-25 10:15:35,2319.8
2025-01-25 10:15:40,2319.8
2025-01-25 10:15:45,2319.8
2025-01-25 10:15:50,2319.8
2025-01-25 10:15:55,2319.8
2025-01-25 10:16:00,2319.8
2025-01-25 10:16:05,2319.8
2025-01-25 10:16:10,2319.8
2025-01-25 10:16:15,2319.8
2025-01-25 10:16:20,2319.8
2025-01-25 10:16:25,2319.8
2025-01-25 10:16:30,2319.8
2025-01-25 10:16:35,2319.8
2025-01-25 10:16:40,2319.8
2025-01-25 10:16:45,2319.8
2025-01-25 10:16:50,2319.8
2025-01-25 10:16:55,2319.8
2025-01-25 10:17:00,2319.8
2025-01-25 10:17:05,2319.8
2025-01-25 10:17:10,2319.8
2025-01-25 10:17:15,2319.8
2025-01-25 10:17:20,2319.8
2025-01-25 10:17:25,2319.8
2025-01-25 10:17:30,2319.8
2025-01-25 10:17:35,2319.8
2025-01-25 10:17:40,2319.8
2025-01-25 10:17:45,2319.8
2025-01-25 10:17:50,2319.8
2025-01-25 10:17:55,2319.8
2025-01-25 10:18:00,2319.8
2025-01-25 10:18:05,2319.8
2025-01-25 10:18:10,2319.8
2025-01-25 10:18:15,2319.8
2025-01-25 10:18:20,2320.8
2025-01-25 10:18:25,2320.6
2025-01-25 10:18:30,2320.6
2025-01-25 10:18:35,2320.8
2025-01-25 10:18:40,2321.7
2025-01-25 10:18:45,2321.9
2025-01-25 10:18:50,2321.9
2025-01-25 10:18:55,2321.7
2025-01-25 10:19:00,2321.8
2025-01-25 10:19:05,2322.0
2025-01-25 10:19:10,2321.9
2025-01-25 10:19:15,2321.8
2025-01-25 10:19:20,2321.8
2025-01-25 10:19:25,2321.9
2025-01-25 10:19:30,2321.9
2025-01-25 10:19:35,2321.7
2025-01-25 10:19:40,2321.8
2025-01-25 10:19:45,2321.8
2025-01-25 10:19:50,2321.9
2025-01-25 10:19:55,2321.8
2025-01-25 10:20:00,2321.8
2025-01-25 10:20:05,2321.6
2025-01-25 10:20:10,2321.8
2025-01-25 10:20:15,2321.8
2025-01-25 10:20:20,2322.0
2025-01-25 10:20:25,2322.1
2025-01-25 10:20:30,2322.0
2025-01-25 10:20:35,2321.7
2025-01-25 10:20:40,2321.8
2025-01-25 10:20:45,2321.7
2025-01-25 10:20:50,2321.9
2025-01-25 10:20:55,2321.8
2025-01-25 10:21:00,2321.8
2025-01-25 10:21:05,2321.8
2025-01-25 10:21:10,2322.3
2025-01-25 10:21:15,2322.3
2025-01-25 10:21:20,2322.4
2025-01-25 10:21:25,2322.5
2025-01-25 10:21:30,2322.4
2025-01-25 10:21:35,2322.5
2025-01-25 10:21:40,2322.7
2025-01-25 10:21:45,2322.6
2025-01-25 10:21:50,2323.0
2025-01-25 10:21:55,2322.8
2025-01-25 10:22:00,2322.8
2025-01-25 10:22:05,2322.7
2025-01-25 10:22:10,2322.8
2025-01-25 10:22:15,2322.8
2025-01-25 10:22:20,2323.0
2025-01-25 10:22:25,2323.0
2025-01-25 10:22:30,2323.0
2025-01-25 10:22:35,2323.4
2025-01-25 10:22:40,2323.5
2025-01-25 10:22:45,2323.6
2025-01-25 10:22:50,2323.6
2025-01-25 10:22:55,2323.5
2025-01-25 10:23:00,2323.5
2025-01-25 10:23:05,2323.6
2025-01-25 10:23:10,2323.4
2025-01-25 10:23:15,2323.6
2025-01-25 10:23:20,2323.4
2025-01-25 10:23:25,2323.7
2025-01-25 10:23:30,2323.9
2025-01-25 10:23:35,2323.9
2025-01-25 10:23:40,2324.0
2025-01-25 10:23:45,2323.9
2025-01-25 10:23:50,2324.3
