,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:30:15,2,Short,109.65,109.64506422543145,109.65,2025-01-25 08:30:20,109.63,0.020000000000010232,Target Price Hit
1,2025-01-25 08:30:20,1,Short,117.1,117.08586650371,117.1,2025-01-25 08:30:40,117.08,0.01999999999999602,Target Price Hit
2,2025-01-25 08:30:25,1,Short,117.09,117.07586668625436,117.09,2025-01-25 08:30:45,117.09,0.0,Stop Loss Hit
3,2025-01-25 08:30:45,2,Short,109.62,109.61506416194281,109.62,2025-01-25 08:30:55,109.61,0.010000000000005116,Target Price Hit
4,2025-01-25 08:31:20,1,Long,117.07,117.07527232336076,117.07,2025-01-25 08:31:25,117.08,0.010000000000005116,Target Price Hit
5,2025-01-25 08:30:50,1,Long,117.09,117.09000047513877,117.09,2025-01-25 08:31:40,117.11,0.01999999999999602,Target Price Hit
6,2025-01-25 08:31:45,2,Long,109.64,109.65323780937933,109.64,2025-01-25 08:32:00,109.66,0.01999999999999602,Target Price Hit
7,2025-01-25 08:32:05,2,Long,109.66,109.6732369799785,109.66,2025-01-25 08:33:45,109.65,-0.009999999999990905,Stop Loss Hit
8,2025-01-25 08:31:00,1,Short,117.05,117.0318687352366,117.63524999999998,2025-01-25 08:35:00,117.15,-0.10000000000000853,End of Backtest Exit
9,2025-01-25 08:31:05,2,Short,109.61,109.60106534199274,110.15804999999999,2025-01-25 08:35:00,109.66,-0.04999999999999716,End of Backtest Exit
10,2025-01-25 08:33:30,1,Long,117.17,117.17527419371463,116.58415000000001,2025-01-25 08:35:00,117.15,-0.01999999999999602,End of Backtest Exit
