,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:25:55,2,Short,107.6094,107.60224210836729,107.6094,2025-01-25 08:26:00,107.5938,0.015599999999992065,Target Price Hit
1,2025-01-25 08:26:00,2,Short,107.6094,107.60224202991148,107.6094,2025-01-25 08:26:10,107.5938,0.015599999999992065,Target Price Hit
2,2025-01-25 08:26:20,2,Short,107.5938,107.58664200632163,107.5938,2025-01-25 08:29:20,107.5781,0.015699999999995384,Target Price Hit
3,2025-01-25 08:27:00,2,Short,107.5938,107.58664208479286,107.5938,2025-01-25 08:29:20,107.5781,0.015699999999995384,Target Price Hit
4,2025-01-25 08:28:25,1,Short,117.09,117.08030392716557,117.09,2025-01-25 08:29:35,117.08,0.010000000000005116,Target Price Hit
5,2025-01-25 08:28:30,1,Short,117.09,117.08030392716557,117.09,2025-01-25 08:29:35,117.08,0.010000000000005116,Target Price Hit
6,2025-01-25 08:26:05,1,Short,117.08,117.06630509692864,117.08,2025-01-25 08:29:55,117.06,0.01999999999999602,Target Price Hit
7,2025-01-25 08:28:00,1,Long,117.12,117.12779256599742,117.12,2025-01-25 08:30:00,117.13,0.009999999999990905,Target Price Hit
8,2025-01-25 08:28:45,1,Long,117.1,117.10779140609387,117.1,2025-01-25 08:30:00,117.13,0.030000000000001137,Target Price Hit
9,2025-01-25 08:27:55,2,Long,107.6094,107.61307603831041,107.07135299999999,2025-01-25 08:30:00,107.6094,0.0,End of Backtest Exit
