,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 13:55:40,2,Short,107.6563,107.64914335272901,107.6563,2025-01-25 13:55:45,107.6406,0.015699999999995384,Target Price Hit
1,2025-01-25 13:56:05,1,Long,117.32,117.3346449333588,117.32,2025-01-25 13:56:10,117.34,0.020000000000010232,Target Price Hit
2,2025-01-25 13:57:40,1,Long,117.31,117.31679963530104,117.31,2025-01-25 13:57:45,117.32,0.009999999999990905,Target Price Hit
3,2025-01-25 13:57:10,2,Short,107.6563,107.64914327451973,107.6563,2025-01-25 13:59:00,107.6406,0.015699999999995384,Target Price Hit
4,2025-01-25 13:59:10,2,Long,107.6563,107.65997137306853,107.6563,2025-01-25 13:59:35,107.6719,0.015599999999992065,Target Price Hit
5,2025-01-25 13:55:45,1,Short,117.3,117.29030186745108,117.3,2025-01-25 13:59:45,117.28,0.01999999999999602,Target Price Hit
6,2025-01-25 13:55:50,2,Short,107.6406,107.63340357653811,107.6406,2025-01-25 13:59:45,107.625,0.015600000000006276,Target Price Hit
7,2025-01-25 13:58:00,1,Short,117.3,117.29030152653229,117.3,2025-01-25 13:59:45,117.28,0.01999999999999602,Target Price Hit
8,2025-01-25 13:58:55,1,Short,117.3,117.29030186745108,117.3,2025-01-25 13:59:45,117.28,0.01999999999999602,Target Price Hit
9,2025-01-25 13:59:35,1,Long,117.31,117.31784422027117,116.72345,2025-01-25 14:00:00,117.25,-0.060000000000002274,End of Backtest Exit
10,2025-01-25 13:59:50,2,Short,107.625,107.60349584862338,108.163125,2025-01-25 14:00:00,107.6406,-0.015600000000006276,End of Backtest Exit
