,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:45:30,2,Short,110.07,110.06506709221726,110.07,2025-01-25 08:46:10,110.06,0.009999999999990905,Target Price Hit
1,2025-01-25 08:45:35,1,Short,117.92,117.91092979656504,117.92,2025-01-25 08:46:10,117.91,0.010000000000005116,Target Price Hit
2,2025-01-25 08:46:00,2,Short,110.07,110.06506709221726,110.07,2025-01-25 08:46:10,110.06,0.009999999999990905,Target Price Hit
3,2025-01-25 08:46:05,2,Short,110.07,110.06506701307954,110.07,2025-01-25 08:46:10,110.06,0.009999999999990905,Target Price Hit
4,2025-01-25 08:46:20,1,Short,117.9,117.89092988111838,117.9,2025-01-25 08:46:25,117.89,0.010000000000005116,Target Price Hit
5,2025-01-25 08:46:15,2,Short,110.06,110.05506701876467,110.06,2025-01-25 08:46:30,110.05,0.010000000000005116,Target Price Hit
6,2025-01-25 08:46:35,1,Short,117.89,117.88093021395429,117.89,2025-01-25 08:47:45,117.87,0.01999999999999602,Target Price Hit
7,2025-01-25 08:47:25,2,Short,110.05,110.04506694528713,110.05,2025-01-25 08:47:45,110.04,0.009999999999990905,Target Price Hit
8,2025-01-25 08:47:30,2,Short,110.05,110.04506694528713,110.05,2025-01-25 08:47:45,110.04,0.009999999999990905,Target Price Hit
9,2025-01-25 08:48:10,2,Long,110.05,110.05846933665528,110.05,2025-01-25 08:49:00,110.07,0.01999999999999602,Target Price Hit
10,2025-01-25 08:45:50,1,Long,117.94,117.94528608461435,117.94,2025-01-25 08:49:05,117.95,0.010000000000005116,Target Price Hit
11,2025-01-25 08:49:05,2,Long,110.07,110.08694061921155,110.07,2025-01-25 08:49:40,110.07,0.0,Stop Loss Hit
12,2025-01-25 08:47:50,1,Short,117.87,117.86093029858768,118.45934999999999,2025-01-25 08:50:00,117.93,-0.060000000000002274,End of Backtest Exit
13,2025-01-25 08:47:55,2,Short,110.04,110.03506710934798,110.5902,2025-01-25 08:50:00,110.07,-0.029999999999986926,End of Backtest Exit
14,2025-01-25 08:49:10,2,Long,110.08,110.10914473705873,109.5296,2025-01-25 08:50:00,110.07,-0.010000000000005116,End of Backtest Exit
15,2025-01-25 08:49:45,2,Short,110.07,110.06506709221726,110.62034999999999,2025-01-25 08:50:00,110.07,0.0,End of Backtest Exit
16,2025-01-25 08:49:50,2,Short,110.07,110.06506709221726,110.62034999999999,2025-01-25 08:50:00,110.07,0.0,End of Backtest Exit
