,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 10:20:40,2,Short,110.52,110.51506888275236,110.52,2025-01-25 10:21:00,110.51,0.009999999999990905,Target Price Hit
1,2025-01-25 10:20:45,2,Short,110.52,110.51506888275236,110.52,2025-01-25 10:21:00,110.51,0.009999999999990905,Target Price Hit
2,2025-01-25 10:21:25,1,Long,118.64,118.64529435630729,118.64,2025-01-25 10:23:05,118.65,0.010000000000005116,Target Price Hit
3,2025-01-25 10:22:50,1,Long,118.64,118.64529435630729,118.64,2025-01-25 10:23:05,118.65,0.010000000000005116,Target Price Hit
4,2025-01-25 10:24:25,1,Short,118.64,118.6309276375765,118.64,2025-01-25 10:24:40,118.63,0.010000000000005116,Target Price Hit
5,2025-01-25 10:24:50,2,Short,110.52,110.51506880423929,110.52,2025-01-25 10:24:55,110.51,0.009999999999990905,Target Price Hit
6,2025-01-25 10:24:45,1,Short,118.63,118.6209277281349,118.63,2025-01-25 10:25:00,118.62,0.009999999999990905,Target Price Hit
7,2025-01-25 10:21:05,2,Short,110.51,110.50506888856064,111.06254999999999,2025-01-25 10:25:00,110.51,0.0,End of Backtest Exit
8,2025-01-25 10:21:10,2,Short,110.51,110.50506888856064,111.06254999999999,2025-01-25 10:25:00,110.51,0.0,End of Backtest Exit
9,2025-01-25 10:21:35,2,Short,110.51,110.50506888856064,111.06254999999999,2025-01-25 10:25:00,110.51,0.0,End of Backtest Exit
10,2025-01-25 10:21:40,2,Short,110.51,110.50506881004144,111.06254999999999,2025-01-25 10:25:00,110.51,0.0,End of Backtest Exit
11,2025-01-25 10:23:20,1,Long,118.66,118.6652946915924,118.0667,2025-01-25 10:25:00,118.62,-0.03999999999999204,End of Backtest Exit
