,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 08:30:30,1,Short,117.53,117.51693373303304,117.53,2025-01-25 08:30:50,117.51,0.01999999999999602,Target Price Hit
1,2025-01-25 08:30:15,2,Short,109.95,109.9450650171212,109.95,2025-01-25 08:30:55,109.94,0.010000000000005116,Target Price Hit
2,2025-01-25 08:30:50,2,Short,109.95,109.94506485794035,109.95,2025-01-25 08:30:55,109.94,0.010000000000005116,Target Price Hit
3,2025-01-25 08:30:35,1,Short,117.5,117.47893799263508,117.5,2025-01-25 08:31:05,117.5,0.0,Stop Loss Hit
4,2025-01-25 08:31:05,1,Short,117.49,117.4809327849605,117.49,2025-01-25 08:31:15,117.48,0.009999999999990905,Target Price Hit
5,2025-01-25 08:31:00,1,Short,117.49,117.4769338060633,117.49,2025-01-25 08:31:30,117.47,0.01999999999999602,Target Price Hit
6,2025-01-25 08:33:45,1,Long,117.52,117.52527548300728,117.52,2025-01-25 08:33:50,117.53,0.010000000000005116,Target Price Hit
7,2025-01-25 08:34:25,1,Long,117.52,117.52527565323453,117.52,2025-01-25 08:34:30,117.53,0.010000000000005116,Target Price Hit
8,2025-01-25 08:30:20,1,Long,117.56,117.57055511633709,117.56,2025-01-25 08:35:00,117.58,0.01999999999999602,Target Price Hit
9,2025-01-25 08:34:55,1,Long,117.55,117.55527618547758,117.55,2025-01-25 08:35:00,117.58,0.030000000000001137,Target Price Hit
10,2025-01-25 08:31:25,2,Short,109.93,109.9250647097366,110.47964999999999,2025-01-25 08:35:00,109.98,-0.04999999999999716,End of Backtest Exit
11,2025-01-25 08:34:10,1,Short,117.5,117.49093245074252,118.08749999999999,2025-01-25 08:35:00,117.58,-0.0799999999999983,End of Backtest Exit
12,2025-01-25 08:35:00,2,Long,109.98,109.99322781367113,109.43010000000001,2025-01-25 08:35:00,109.98,0.0,End of Backtest Exit
