,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 10:00:20,2,Long,110.09,110.10120042996978,110.09,2025-01-25 10:00:40,110.09,0.0,Stop Loss Hit
1,2025-01-25 10:00:45,1,Short,117.95,117.94092971841727,117.95,2025-01-25 10:00:50,117.93,0.01999999999999602,Target Price Hit
2,2025-01-25 10:00:50,1,Short,117.94,117.93092980933001,117.94,2025-01-25 10:00:55,117.92,0.01999999999999602,Target Price Hit
3,2025-01-25 10:00:55,1,Short,117.93,117.92092980294811,117.93,2025-01-25 10:01:25,117.92,0.010000000000005116,Target Price Hit
4,2025-01-25 10:01:00,1,Short,117.92,117.91092989386914,117.92,2025-01-25 10:01:30,117.91,0.010000000000005116,Target Price Hit
5,2025-01-25 10:01:30,1,Short,117.92,117.91092979656504,117.92,2025-01-25 10:01:35,117.89,0.030000000000001137,Target Price Hit
6,2025-01-25 10:01:35,2,Short,110.06,110.05013448001237,110.06,2025-01-25 10:01:45,110.05,0.010000000000005116,Target Price Hit
7,2025-01-25 10:01:40,1,Short,117.89,117.87693132890807,117.89,2025-01-25 10:01:45,117.87,0.01999999999999602,Target Price Hit
8,2025-01-25 10:01:55,2,Long,110.06,110.0674703322053,110.06,2025-01-25 10:04:20,110.07,0.009999999999990905,Target Price Hit
9,2025-01-25 10:04:10,2,Long,110.06,110.06846779793351,110.06,2025-01-25 10:04:20,110.07,0.009999999999990905,Target Price Hit
10,2025-01-25 10:04:25,1,Long,117.93,117.93528611060736,117.93,2025-01-25 10:04:30,117.94,0.009999999999990905,Target Price Hit
11,2025-01-25 10:01:50,1,Short,117.87,117.860930056633,118.45934999999999,2025-01-25 10:05:00,117.96,-0.0899999999999892,End of Backtest Exit
12,2025-01-25 10:03:30,2,Short,110.05,110.04506694528713,110.60024999999999,2025-01-25 10:05:00,110.08,-0.030000000000001137,End of Backtest Exit
13,2025-01-25 10:03:35,2,Short,110.05,110.04506694528713,110.60024999999999,2025-01-25 10:05:00,110.08,-0.030000000000001137,End of Backtest Exit
