,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 14:00:20,1,Short,117.26,117.22881618932108,117.26,2025-01-25 14:00:30,117.28,-0.01999999999999602,Stop Loss Hit
1,2025-01-25 14:00:15,1,Long,117.34,117.40035267817905,117.34,2025-01-25 14:01:05,117.32,-0.020000000000010232,Stop Loss Hit
2,2025-01-25 14:02:35,2,Long,109.83,109.84597254938251,109.83,2025-01-25 14:02:40,109.85,0.01999999999999602,Target Price Hit
3,2025-01-25 14:02:45,1,Long,117.42,117.4305530613964,117.42,2025-01-25 14:02:50,117.46,0.03999999999999204,Target Price Hit
4,2025-01-25 14:03:05,1,Short,117.42,117.40186801351274,117.42,2025-01-25 14:03:20,117.39,0.030000000000001137,Target Price Hit
5,2025-01-25 14:03:10,1,Short,117.42,117.40186801351274,117.42,2025-01-25 14:03:20,117.39,0.030000000000001137,Target Price Hit
6,2025-01-25 14:03:40,2,Long,109.85,109.86222677665224,109.85,2025-01-25 14:03:45,109.87,0.020000000000010232,Target Price Hit
7,2025-01-25 14:02:55,2,Long,109.87,109.88697157857679,109.87,2025-01-25 14:03:55,109.85,-0.020000000000010232,Stop Loss Hit
8,2025-01-25 14:03:50,2,Long,109.87,109.88696775462031,109.87,2025-01-25 14:04:10,109.9,0.030000000000001137,Target Price Hit
9,2025-01-25 14:03:25,1,Short,117.39,117.37586510661183,117.97694999999999,2025-01-25 14:05:00,117.46,-0.06999999999999318,End of Backtest Exit
