,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 12:40:25,1,Long,5227.75,5227.8393911840585,5227.75,2025-01-25 12:40:30,5228.0,0.25,Target Price Hit
1,2025-01-25 12:40:30,2,Long,2339.5,2339.5547541338206,2339.5,2025-01-25 12:40:35,2339.6,0.09999999999990905,Target Price Hit
2,2025-01-25 12:40:50,2,Short,2339.3,2339.1576375627883,2339.3,2025-01-25 12:41:00,2339.0,0.3000000000001819,Target Price Hit
3,2025-01-25 12:41:30,2,Short,2338.8,2338.708822831349,2338.8,2025-01-25 12:41:40,2338.7,0.1000000000003638,Target Price Hit
4,2025-01-25 12:41:35,2,Short,2338.8,2338.708822831349,2338.8,2025-01-25 12:41:40,2338.7,0.1000000000003638,Target Price Hit
5,2025-01-25 12:40:45,1,Short,5227.5,5227.255327220055,5227.5,2025-01-25 12:43:00,5227.0,0.5,Target Price Hit
6,2025-01-25 12:40:35,1,Long,5228.0,5228.203778258609,5228.0,2025-01-25 12:43:40,5228.25,0.25,Target Price Hit
7,2025-01-25 12:43:25,1,Long,5227.75,5228.068288238158,5227.75,2025-01-25 12:43:40,5228.25,0.5,Target Price Hit
8,2025-01-25 12:43:35,2,Short,2338.4,2338.308824210549,2338.4,2025-01-25 12:44:00,2338.3,0.09999999999990905,Target Price Hit
9,2025-01-25 12:44:05,1,Short,5228.0,5227.877647614421,5228.0,2025-01-25 12:44:15,5227.75,0.25,Target Price Hit
10,2025-01-25 12:41:15,2,Long,2339.0,2339.0447445691107,2327.305,2025-01-25 12:45:00,2338.3,-0.6999999999998181,End of Backtest Exit
11,2025-01-25 12:44:25,1,Short,5227.75,5227.627647727673,5253.888749999999,2025-01-25 12:45:00,5228.25,-0.5,End of Backtest Exit
12,2025-01-25 12:45:00,2,Long,2338.2,2338.2547237046265,2326.509,2025-01-25 12:45:00,2338.3,0.1000000000003638,End of Backtest Exit
