timestamp,close
2025-01-25 09:45:00,117.26
2025-01-25 09:45:05,117.26
2025-01-25 09:45:10,117.26
2025-01-25 09:45:15,117.25
2025-01-25 09:45:20,117.26
2025-01-25 09:45:25,117.26
2025-01-25 09:45:30,117.25
2025-01-25 09:45:35,117.23
2025-01-25 09:45:40,117.23
2025-01-25 09:45:45,117.24
2025-01-25 09:45:50,117.23
2025-01-25 09:45:55,117.23
2025-01-25 09:46:00,117.22
2025-01-25 09:46:05,117.2
2025-01-25 09:46:10,117.2
2025-01-25 09:46:15,117.2
2025-01-25 09:46:20,117.21
2025-01-25 09:46:25,117.22
2025-01-25 09:46:30,117.22
2025-01-25 09:46:35,117.21
2025-01-25 09:46:40,117.21
2025-01-25 09:46:45,117.2
2025-01-25 09:46:50,117.2
2025-01-25 09:46:55,117.21
2025-01-25 09:47:00,117.22
2025-01-25 09:47:05,117.22
2025-01-25 09:47:10,117.23
2025-01-25 09:47:15,117.22
2025-01-25 09:47:20,117.22
2025-01-25 09:47:25,117.22
2025-01-25 09:47:30,117.23
2025-01-25 09:47:35,117.22
2025-01-25 09:47:40,117.22
2025-01-25 09:47:45,117.23
2025-01-25 09:47:50,117.22
2025-01-25 09:47:55,117.22
2025-01-25 09:48:00,117.23
2025-01-25 09:48:05,117.23
2025-01-25 09:48:10,117.23
2025-01-25 09:48:15,117.23
2025-01-25 09:48:20,117.22
2025-01-25 09:48:25,117.23
2025-01-25 09:48:30,117.23
2025-01-25 09:48:35,117.23
2025-01-25 09:48:40,117.24
2025-01-25 09:48:45,117.24
2025-01-25 09:48:50,117.25
2025-01-25 09:48:55,117.24
2025-01-25 09:49:00,117.25
2025-01-25 09:49:05,117.25
2025-01-25 09:49:10,117.24
2025-01-25 09:49:15,117.24
2025-01-25 09:49:20,117.24
2025-01-25 09:49:25,117.25
2025-01-25 09:49:30,117.25
2025-01-25 09:49:35,117.23
2025-01-25 09:49:40,117.23
2025-01-25 09:49:45,117.23
2025-01-25 09:49:50,117.24
2025-01-25 09:49:55,117.24
2025-01-25 09:50:00,117.24
2025-01-25 09:50:05,117.23
2025-01-25 09:50:10,117.21
2025-01-25 09:50:15,117.2
2025-01-25 09:50:20,117.16
2025-01-25 09:50:25,117.16
2025-01-25 09:50:30,117.16
2025-01-25 09:50:35,117.16
2025-01-25 09:50:40,117.16
2025-01-25 09:50:45,117.17
2025-01-25 09:50:50,117.17
2025-01-25 09:50:55,117.18
2025-01-25 09:51:00,117.18
2025-01-25 09:51:05,117.18
2025-01-25 09:51:10,117.18
2025-01-25 09:51:15,117.17
2025-01-25 09:51:20,117.17
2025-01-25 09:51:25,117.16
2025-01-25 09:51:30,117.18
2025-01-25 09:51:35,117.18
2025-01-25 09:51:40,117.19
2025-01-25 09:51:45,117.19
2025-01-25 09:51:50,117.18
2025-01-25 09:51:55,117.19
2025-01-25 09:52:00,117.19
2025-01-25 09:52:05,117.18
2025-01-25 09:52:10,117.18
2025-01-25 09:52:15,117.18
2025-01-25 09:52:20,117.18
2025-01-25 09:52:25,117.18
2025-01-25 09:52:30,117.18
2025-01-25 09:52:35,117.18
2025-01-25 09:52:40,117.18
2025-01-25 09:52:45,117.18
2025-01-25 09:52:50,117.17
2025-01-25 09:52:55,117.16
2025-01-25 09:53:00,117.16
2025-01-25 09:53:05,117.16
2025-01-25 09:53:10,117.17
2025-01-25 09:53:15,117.17
2025-01-25 09:53:20,117.16
2025-01-25 09:53:25,117.17
2025-01-25 09:53:30,117.16
2025-01-25 09:53:35,117.15
2025-01-25 09:53:40,117.15
2025-01-25 09:53:45,117.16
2025-01-25 09:53:50,117.16
2025-01-25 09:53:55,117.16
2025-01-25 09:54:00,117.16
2025-01-25 09:54:05,117.16
2025-01-25 09:54:10,117.16
2025-01-25 09:54:15,117.14
2025-01-25 09:54:20,117.14
2025-01-25 09:54:25,117.14
