,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 10:35:30,1,Short,117.33,117.32093322137335,117.33,2025-01-25 10:35:45,117.32,0.010000000000005116,Target Price Hit
1,2025-01-25 10:35:35,2,Short,109.87,109.86506402518911,109.87,2025-01-25 10:36:10,109.86,0.010000000000005116,Target Price Hit
2,2025-01-25 10:37:30,1,Long,117.31,117.31427172840124,117.31,2025-01-25 10:38:10,117.32,0.009999999999990905,Target Price Hit
3,2025-01-25 10:36:40,2,Long,109.86,109.86374638259333,109.86,2025-01-25 10:38:15,109.87,0.010000000000005116,Target Price Hit
4,2025-01-25 10:38:25,1,Long,117.33,117.33527206776019,117.33,2025-01-25 10:38:30,117.34,0.010000000000005116,Target Price Hit
5,2025-01-25 10:39:15,1,Long,117.34,117.34527204299796,117.34,2025-01-25 10:39:25,117.35,0.009999999999990905,Target Price Hit
6,2025-01-25 10:36:15,1,Short,117.3,117.2909337384159,117.88649999999998,2025-01-25 10:40:00,117.33,-0.030000000000001137,End of Backtest Exit
7,2025-01-25 10:36:20,1,Short,117.3,117.2909337384159,117.88649999999998,2025-01-25 10:40:00,117.33,-0.030000000000001137,End of Backtest Exit
8,2025-01-25 10:36:35,2,Short,109.85,109.84506395629138,110.39924999999998,2025-01-25 10:40:00,109.88,-0.030000000000001137,End of Backtest Exit
9,2025-01-25 10:37:25,2,Short,109.85,109.84506395629138,110.39924999999998,2025-01-25 10:40:00,109.88,-0.030000000000001137,End of Backtest Exit
