,entry_time,index,type,entry_price,target_price,stop_loss_price,exit_time,exit_price,profit,exit_reason
0,2025-01-25 10:25:30,2,Short,107.9375,107.93034095371502,107.9375,2025-01-25 10:26:00,107.9219,0.015600000000006276,Target Price Hit
1,2025-01-25 10:26:10,2,Short,107.9219,107.91474108680367,107.9219,2025-01-25 10:26:15,107.9063,0.015599999999992065,Target Price Hit
2,2025-01-25 10:26:40,1,Long,117.32,117.32000106591866,117.32,2025-01-25 10:26:45,117.33,0.010000000000005116,Target Price Hit
3,2025-01-25 10:28:40,1,Short,117.3,117.29030546339854,117.3,2025-01-25 10:28:45,117.29,0.009999999999990905,Target Price Hit
4,2025-01-25 10:26:20,2,Short,107.9063,107.89914310173303,107.9063,2025-01-25 10:28:50,107.8906,0.015699999999995384,Target Price Hit
5,2025-01-25 10:26:25,2,Short,107.9063,107.8929040821229,107.9063,2025-01-25 10:28:50,107.8906,0.015699999999995384,Target Price Hit
6,2025-01-25 10:28:05,2,Short,107.9063,107.89914121989236,107.9063,2025-01-25 10:28:50,107.8906,0.015699999999995384,Target Price Hit
7,2025-01-25 10:28:35,2,Short,107.9063,107.89914114150147,107.9063,2025-01-25 10:28:50,107.8906,0.015699999999995384,Target Price Hit
8,2025-01-25 10:29:00,2,Long,107.9063,107.90998021141117,107.9063,2025-01-25 10:29:45,107.9219,0.015599999999992065,Target Price Hit
9,2025-01-25 10:26:15,1,Long,117.33,117.33778405772077,116.74334999999999,2025-01-25 10:30:00,117.32,-0.010000000000005116,End of Backtest Exit
10,2025-01-25 10:28:25,1,Long,117.32,117.32678446020658,116.73339999999999,2025-01-25 10:30:00,117.32,0.0,End of Backtest Exit
11,2025-01-25 10:29:50,1,Long,117.32,117.33561456133654,116.73339999999999,2025-01-25 10:30:00,117.32,0.0,End of Backtest Exit
